src,dst,Protocol,pktrate,pktperflow,dur,dur_nsec,bytecount,pktcount
1.0,16.0,3,226,6795,380,364000000,114550186,109933
18.0,7.0,1,0,29,801,367000000,76636,782
0.0,15.0,1,0,29,641,208000000,61250,625
17.0,10.0,2,315,9450,79,136000000,1544752,23400
0.0,6.0,2,497,14915,240,104000000,7429752,137588
10.0,16.0,3,450,13525,110,739000000,53094262,49807
12.0,10.0,1,0,29,488,536000000,46648,476
14.0,16.0,3,443,13301,230,708000000,110486636,103646
15.0,15.0,2,283,8509,91,783000000,1585082,27329
1.0,4.0,1,1,30,413,148000000,39592,404
13.0,10.0,2,310,9305,108,869000000,1872936,32292
16.0,2.0,1,1,30,761,140000000,72814,743
18.0,9.0,1,0,29,761,624000000,72814,743
14.0,2.0,1,1,30,321,682000000,30772,314
12.0,8.0,2,319,9590,192,240000000,3800026,57569
10.0,11.0,3,344,10322,307,151000000,143913198,135003
15.0,13.0,2,272,8185,91,27000000,1390446,25749
1.0,16.0,3,308,9256,110,486000000,35654114,34217
15.0,16.0,3,450,13525,210,786000000,101071724,94814
12.0,13.0,3,312,9376,136,376000000,44547584,42752
3.0,16.0,1,0,29,493,96000000,47236,482
11.0,16.0,3,311,9359,400,763000000,130594902,125331
7.0,17.0,1,0,29,301,414000000,28812,294
6.0,0.0,2,596,17900,60,334000000,1843344,34136
12.0,13.0,3,307,9225,167,182000000,54318418,52129
1.0,16.0,3,311,9350,200,496000000,64599832,61996
11.0,16.0,3,314,9432,130,787000000,43132548,41394
17.0,13.0,1,1,30,288,172000000,27538,281
1.0,13.0,2,308,9240,83,735000000,1499706,25857
1.0,11.0,3,446,13393,45,921000000,22433970,21045
1.0,16.0,3,246,7398,440,364000000,128385862,123211
10.0,13.0,3,451,13532,247,146000000,118720420,111370
6.0,15.0,2,96,2906,81,470000000,28710252,25842
10.0,16.0,2,444,13346,139,180000000,68136272,61092
16.0,16.0,1,0,29,189,918000000,18130,185
10.0,17.0,1,1,30,541,530000000,51842,529
12.0,8.0,2,448,13467,222,284000000,106586990,95111
1.0,11.0,3,294,8849,226,840000000,73063998,70119
16.0,0.0,1,0,0,9,784000000,3055144,2932
1.0,12.0,1,0,29,613,129000000,58800,600
0.0,6.0,2,279,8375,249,218000000,4451268,76746
0.0,15.0,1,0,29,171,148000000,16268,166
12.0,15.0,3,447,13430,52,79000000,25292982,23727
0.0,12.0,2,271,8139,291,113000000,4463424,82656
13.0,1.0,1,1,30,292,749000000,28028,286
0.0,15.0,1,1,30,620,92000000,135519290,130605
12.0,15.0,1,313,9398,111,133000000,19607478,18915
0.0,12.0,2,306,9181,219,4000000,4571610,69265
16.0,10.0,1,311,9345,329,3000000,103220520,99060
3.0,13.0,1,318,9545,378,231000000,126361256,121268
12.0,15.0,1,242,7279,459,181000000,135349548,129894
0.0,16.0,3,450,13529,40,713000000,19514196,18306
3.0,15.0,1,298,8944,381,153000000,104961688,101068
9.0,15.0,3,312,9389,303,435000000,98952488,94964
2.0,11.0,3,0,0,17,450000000,5686194,5457
7.0,13.0,2,441,13239,271,283000000,132876828,119658
0.0,15.0,1,0,29,1130,170000000,135586616,131292
8.0,3.0,2,309,9271,247,6000000,4202118,77817
12.0,8.0,2,323,9713,282,247000000,5730534,86815
12.0,15.0,3,451,13535,293,128000000,140794082,132077
16.0,11.0,1,0,29,351,80000000,33516,342
2.0,13.0,1,269,8071,357,532000000,104217714,100017
17.0,13.0,3,323,9701,46,907000000,15810266,15173
8.0,11.0,2,519,15572,292,294000000,8224254,152301
18.0,10.0,1,0,29,781,645000000,74774,763
5.0,0.0,2,449,13470,90,456000000,44265652,40218
2.0,11.0,3,310,9301,317,72000000,93068314,89317
14.0,15.0,1,1,30,603,203000000,57428,586
3.0,15.0,3,453,13615,162,878000000,78371254,73519
11.0,16.0,3,0,0,10,735000000,3526128,3384
16.0,6.0,2,0,0,4,312000000,2011550,1775
0.0,16.0,2,449,13495,290,559000000,139385464,125800
12.0,10.0,1,334,10026,148,375000000,52708528,50584
17.0,1.0,1,1,30,72,948000000,6958,71
12.0,6.0,2,285,8575,287,317000000,4607010,85315
3.0,13.0,3,323,9701,47,351000000,15886332,15246
1.0,14.0,1,1,30,523,106000000,50176,512
18.0,3.0,1,1,30,501,693000000,48020,490
2.0,15.0,1,0,29,549,989000000,52528,536
16.0,0.0,1,0,28,201,213000000,19110,195
3.0,15.0,1,1,30,331,226000000,31654,323
12.0,13.0,3,0,0,28,143000000,0,0
12.0,13.0,3,446,13393,45,921000000,22433970,21045
3.0,16.0,1,289,8686,232,18000000,66024246,63363
6.0,0.0,2,106,3189,320,444000000,6156120,93270
16.0,13.0,1,1,30,1018,411000000,97412,994
9.0,15.0,3,307,9239,63,456000000,20494056,19668
12.0,15.0,3,446,13385,172,88000000,82929470,77795
10.0,16.0,3,451,13533,258,834000000,124814742,117087
0.0,15.0,3,451,13532,133,252000000,63930152,59972
18.0,7.0,1,1,30,731,621000000,69972,714
18.0,14.0,2,571,17156,390,689000000,12373938,229147
2.0,15.0,1,276,8291,261,21000000,78892946,75713
16.0,0.0,1,246,7390,39,835000000,10376236,9958
17.0,13.0,1,1,30,978,390000000,93590,955
14.0,7.0,2,73,2214,466,743000000,7518656,129632
6.0,0.0,2,260,7828,308,489000000,5333158,91951
10.0,16.0,2,236,7091,408,897000000,6750272,116384
0.0,4.0,2,616,18506,50,310000000,1595322,29543
18.0,7.0,1,0,29,721,521000000,68992,704
1.0,16.0,1,1,30,523,66000000,50176,512
14.0,16.0,3,449,13494,140,680000000,67520440,63340
2.0,3.0,2,303,9107,73,276000000,1243890,23035
13.0,16.0,3,0,0,10,655000000,4968626,4661
0.0,16.0,3,288,8641,310,574000000,143922792,135012
12.0,4.0,2,616,18484,80,431000000,2709234,50171
1.0,3.0,2,446,13406,151,236000000,74073090,67125
3.0,1.0,2,443,13306,231,272000000,113229536,101232
16.0,13.0,1,1,30,771,215000000,73794,753
10.0,11.0,3,450,13529,97,163000000,46632170,43745
14.0,3.0,1,1,30,678,371000000,64876,662
16.0,17.0,1,0,29,129,973000000,12348,126
12.0,13.0,3,450,13526,252,741000000,123123000,115500
13.0,6.0,2,276,8292,335,585000000,5622810,96945
12.0,15.0,3,96,2900,322,102000000,143718120,134820
1.0,11.0,1,1,30,332,903000000,31850,325
14.0,16.0,1,0,29,348,181000000,33222,339
3.0,13.0,3,451,13548,53,956000000,27112644,25434
18.0,13.0,3,446,13393,42,755000000,22329502,20947
12.0,13.0,3,450,13527,146,802000000,70569200,66200
16.0,6.0,2,298,8949,171,400000000,2967048,51156
12.0,15.0,1,1,30,418,156000000,39984,408
2.0,15.0,1,1,30,221,190000000,21070,215
16.0,3.0,2,457,13718,436,726000000,13091004,242426
2.0,13.0,1,266,7984,203,93000000,56836932,54546
18.0,11.0,1,1,30,151,564000000,14504,148
17.0,17.0,2,313,9414,74,484000000,1281852,23738
0.0,6.0,2,230,6911,368,434000000,6164994,106293
0.0,15.0,3,446,13385,72,895000000,35049014,32879
12.0,15.0,3,450,13526,202,91000000,97348186,91321
12.0,13.0,1,0,29,61,785000000,5880,60
1.0,13.0,1,1,30,512,972000000,49098,501
16.0,10.0,2,252,7582,409,195000000,6590018,113621
1.0,11.0,3,214,6422,227,361000000,66637984,63952
17.0,13.0,1,0,29,938,372000000,89670,915
10.0,11.0,3,323,9701,45,745000000,15584152,14956
3.0,13.0,2,303,9116,171,323000000,3316302,50245
3.0,10.0,2,445,13374,121,223000000,59315142,53719
12.0,1.0,1,293,8800,423,26000000,122556914,117617
13.0,16.0,3,446,13387,100,238000000,48080864,45104
14.0,3.0,1,0,29,288,363000000,27538,281
14.0,15.0,1,0,29,768,408000000,73402,749
12.0,0.0,1,0,29,418,510000000,39984,408
0.0,15.0,1,1,30,339,993000000,32536,332
0.0,15.0,1,0,29,319,964000000,30576,312
16.0,12.0,1,0,29,49,746000000,4704,48
16.0,12.0,1,0,29,911,172000000,87122,889
18.0,15.0,1,1,59,951,361000000,135562606,131047
3.0,13.0,3,0,0,12,749000000,8052564,7554
10.0,16.0,3,449,13474,48,817000000,23914644,22434
14.0,17.0,2,576,17282,323,923000000,10527246,194949
16.0,2.0,1,1,30,671,108000000,64190,655
0.0,15.0,1,77,2338,458,283000000,135181786,129733
16.0,10.0,1,305,9168,171,142000000,38743338,37333
14.0,2.0,1,301,9049,139,9000000,42824116,41098
0.0,15.0,1,305,9178,278,261000000,85492974,82047
12.0,1.0,2,268,8044,219,94000000,3914136,59302
10.0,17.0,1,0,29,571,534000000,54684,558
14.0,3.0,1,0,29,331,829000000,31654,323
3.0,17.0,1,1,30,601,596000000,57624,588
7.0,17.0,1,297,8913,420,693000000,132179784,126852
12.0,15.0,3,450,13526,143,113000000,68828422,64567
0.0,15.0,3,451,13535,193,260000000,92783574,87039
12.0,13.0,3,255,7674,197,284000000,59942092,57526
3.0,16.0,1,1,30,323,126000000,30968,316
3.0,10.0,2,329,9871,154,66000000,3334194,50517
18.0,9.0,1,1,30,471,310000000,45080,460
17.0,15.0,2,639,19190,38,682000000,1257768,23292
10.0,13.0,3,307,9217,297,466000000,87132040,83620
3.0,15.0,2,486,14608,469,611000000,13888206,257189
10.0,11.0,2,277,8335,70,205000000,1191510,22065
14.0,14.0,2,583,17511,410,459000000,13326876,246794
0.0,12.0,2,271,8139,300,500000000,4932842,85049
17.0,13.0,3,263,7901,376,653000000,110790650,106325
10.0,13.0,2,0,0,24,333000000,11889694,10203
10.0,11.0,3,0,0,7,321000000,3515668,3298
18.0,3.0,1,1,30,181,457000000,17346,177
16.0,6.0,2,0,0,15,512000000,377928,6516
18.0,16.0,1,0,0,2,950000000,196,2
5.0,17.0,1,1,30,361,582000000,34594,353
14.0,16.0,2,545,16351,291,281000000,8616780,159570
10.0,13.0,3,451,13532,247,146000000,118720420,111370
0.0,6.0,2,260,7828,306,900000000,4915242,91023
12.0,6.0,2,72,2169,500,284000000,7465064,128708
5.0,12.0,2,269,8095,293,750000000,5062356,87282
14.0,7.0,2,279,8378,97,919000000,1524150,28225
16.0,2.0,2,0,0,14,581000000,380016,6552
16.0,11.0,1,0,29,388,160000000,37044,378
18.0,13.0,1,0,29,608,333000000,58114,593
0.0,16.0,3,451,13533,159,747000000,76884184,72124
17.0,12.0,1,1,30,193,174000000,18424,188
17.0,13.0,1,1,30,461,839000000,44198,451
18.0,13.0,3,451,13531,146,734000000,70535088,66168
14.0,17.0,1,318,9545,378,176000000,126360214,121267
10.0,15.0,1,0,29,51,116000000,4802,49
18.0,10.0,2,326,9782,98,839000000,2119308,32108
2.0,11.0,2,0,0,2,755000000,87588,1622
0.0,5.0,2,300,9018,117,834000000,2093568,36096
16.0,10.0,1,1,30,159,912000000,15288,156
1.0,13.0,2,305,9179,73,432000000,1325010,22845
17.0,17.0,1,0,29,232,780000000,22246,227
1.0,15.0,3,312,9387,203,366000000,66267032,63596
13.0,15.0,2,331,9951,291,133000000,6036140,91450
12.0,17.0,1,0,29,751,915000000,71932,734
16.0,16.0,2,611,18354,68,899000000,2250126,41669
10.0,16.0,3,451,13534,200,744000000,96294978,90333
13.0,16.0,3,446,13387,100,238000000,48080864,45104
18.0,13.0,2,448,13459,94,361000000,46189094,41475
2.0,13.0,1,1,30,291,897000000,27930,285
16.0,10.0,1,0,29,1221,352000000,135595338,131381
10.0,16.0,3,451,13533,260,404000000,125085506,117341
16.0,10.0,1,0,29,100,895000000,9604,98
17.0,0.0,2,303,9105,132,364000000,2407522,41509
5.0,11.0,2,279,8393,288,229000000,4958942,85499
10.0,12.0,2,231,6932,432,589000000,7501082,129329
5.0,11.0,2,0,0,16,812000000,359310,6195
12.0,16.0,2,426,12802,32,209000000,15591740,13702
16.0,13.0,1,0,29,1730,191000000,135643946,131877
17.0,13.0,3,306,9208,196,382000000,63754770,61185
12.0,13.0,3,276,8304,317,524000000,99580814,95567
1.0,11.0,1,0,0,15,326000000,5202706,4993
12.0,10.0,1,0,29,418,452000000,39984,408
3.0,17.0,1,235,7057,441,111000000,135417278,129959
1.0,11.0,3,310,9301,315,910000000,92842200,89100
2.0,11.0,2,249,7477,433,193000000,6311466,116879
12.0,8.0,2,519,15572,292,195000000,8223822,152293
14.0,15.0,1,0,29,788,380000000,75362,769
0.0,15.0,3,450,13528,283,264000000,135822258,127413
12.0,7.0,2,426,12802,32,199000000,15591740,13702
2.0,13.0,1,0,29,891,428000000,85260,870
14.0,3.0,1,1,30,548,332000000,52430,535
1.0,12.0,1,1,30,523,58000000,50176,512
18.0,14.0,2,449,13491,188,902000000,92550778,84289
17.0,13.0,2,552,16586,410,741000000,12189096,225724
1.0,16.0,3,311,9350,200,301000000,64533144,61932
1.0,11.0,3,447,13421,162,769000000,79892436,74946
2.0,15.0,1,0,29,791,150000000,75656,772
6.0,0.0,2,335,10071,240,366000000,5236482,79337
3.0,13.0,1,0,29,348,322000000,33222,339
16.0,12.0,2,135,4059,321,170000000,147016654,132695
1.0,11.0,3,447,13420,114,512000000,55842410,52385
12.0,1.0,1,0,0,22,879000000,2156,22
8.0,11.0,2,284,8531,240,163000000,3427704,63476
17.0,10.0,2,448,13462,149,163000000,73019180,66262
18.0,13.0,3,200,6027,466,664000000,134243986,128833
14.0,3.0,2,82,2468,478,198000000,7524978,129741
13.0,1.0,1,1,30,683,176000000,65464,668
11.0,16.0,3,0,0,10,735000000,3526128,3384
3.0,15.0,3,248,7464,311,877000000,143666952,134772
10.0,3.0,2,317,9535,71,225000000,1519026,23013
17.0,10.0,2,304,9140,228,883000000,4025084,69398
12.0,13.0,3,255,7674,197,178000000,59929588,57514
17.0,15.0,1,1,59,890,131000000,135550944,130928
12.0,6.0,2,184,5545,313,303000000,6427620,97384
0.0,15.0,3,443,13308,220,606000000,106607462,100007
12.0,15.0,1,1,30,630,180000000,60270,615
1.0,11.0,3,273,8196,346,498000000,107932444,103582
3.0,15.0,3,453,13615,163,330000000,78420290,73565
0.0,15.0,1,296,8904,187,880000000,53496280,51340
0.0,15.0,1,0,29,131,93000000,12446,127
17.0,13.0,3,317,9516,46,824000000,15494540,14870
17.0,12.0,1,0,29,883,253000000,84182,859
3.0,13.0,1,319,9579,318,228000000,106502820,102210
2.0,11.0,3,448,13443,35,83000000,17178590,16115
14.0,17.0,1,1,30,898,567000000,85946,877
3.0,15.0,1,0,29,31,229000000,2940,30
1.0,13.0,1,1,30,323,114000000,30968,316
13.0,0.0,2,65,1966,324,349000000,6126990,92831
16.0,16.0,1,0,29,219,962000000,20972,214
16.0,0.0,1,0,29,549,978000000,52528,536
7.0,11.0,2,298,8962,42,575000000,685368,12692
1.0,11.0,1,0,29,298,445000000,28518,291
17.0,10.0,1,0,29,553,42000000,53018,541
10.0,16.0,3,450,13529,139,453000000,67310438,63143
0.0,6.0,2,248,7458,233,389000000,4037554,69613
18.0,13.0,1,0,29,288,339000000,27538,281
17.0,13.0,1,1,30,91,519000000,8722,89
12.0,17.0,2,269,8094,429,568000000,6790068,125742
17.0,12.0,2,0,0,10,996000000,228132,3456
14.0,15.0,2,272,8175,281,119000000,4692722,80909
2.0,11.0,3,235,7070,406,506000000,124323104,119312
9.0,15.0,3,0,0,3,425000000,1009698,969
14.0,7.0,2,445,13361,91,227000000,44627740,40398
16.0,5.0,2,0,0,14,833000000,381524,6578
13.0,5.0,2,276,8292,344,38000000,5627044,97018
18.0,13.0,1,1,30,988,545000000,94766,967
14.0,16.0,1,0,29,178,151000000,16954,173
0.0,3.0,2,235,7050,301,250000000,6107484,92532
13.0,2.0,2,440,13220,130,658000000,63745654,57651
3.0,13.0,3,188,5655,317,347000000,143895076,134986
17.0,10.0,2,320,9611,109,139000000,2179078,33011
1.0,15.0,3,287,8621,323,374000000,104289612,100086
1.0,11.0,2,424,12724,169,49000000,82514974,72591
0.0,5.0,2,294,8843,210,424000000,3501792,64848
9.0,15.0,3,236,7106,423,459000000,135455832,129996
2.0,13.0,1,0,29,121,801000000,11564,118
0.0,15.0,2,315,9454,124,309000000,2377878,36021
16.0,11.0,1,0,29,770,117000000,135533598,130751
8.0,3.0,2,0,0,14,796000000,352512,6528
11.0,16.0,3,324,9741,70,781000000,23285574,22347
1.0,16.0,3,308,9256,110,292000000,35587426,34153
17.0,12.0,1,0,29,173,77000000,16464,168
0.0,15.0,1,297,8924,230,73000000,55459478,53427
16.0,14.0,1,307,9211,148,249000000,45446830,43615
16.0,0.0,1,1,42,1040,146000000,135577992,131204
13.0,16.0,3,449,13478,130,524000000,62517702,58647
14.0,15.0,1,0,29,121,498000000,11564,118
18.0,11.0,1,0,29,961,673000000,92022,939
10.0,16.0,3,142,4288,320,756000000,143903604,134994
16.0,10.0,1,0,29,588,216000000,56252,574
2.0,11.0,1,344,10327,102,646000000,37096242,35601
18.0,15.0,1,1,30,141,157000000,13426,137
9.0,15.0,3,310,9325,393,441000000,128043044,122882
3.0,15.0,3,450,13526,252,884000000,121477096,113956
2.0,15.0,1,0,29,651,195000000,62230,635
15.0,1.0,1,0,29,353,133000000,33810,345
16.0,0.0,1,0,29,371,109000000,35476,362
7.0,11.0,2,286,8604,219,364000000,3387432,58404
3.0,15.0,3,450,13526,193,335000000,92839006,87091
3.0,13.0,1,0,29,633,268000000,60662,619
13.0,5.0,2,534,16021,354,176000000,11126106,206039
14.0,15.0,1,0,29,941,206000000,89964,918
10.0,11.0,3,270,8120,417,495000000,121154382,116271
12.0,15.0,3,453,13616,113,110000000,54409706,51041
12.0,5.0,2,449,13497,253,322000000,124040064,112568
12.0,1.0,1,0,0,13,24000000,1176,12
4.0,16.0,3,309,9287,210,860000000,68661548,65894
3.0,13.0,3,448,13468,177,259000000,85027358,79763
2.0,11.0,3,448,13468,46,671000000,22629048,21228
16.0,0.0,2,421,12659,114,320000000,55899368,48704
14.0,3.0,1,0,29,498,362000000,47628,486
10.0,3.0,2,585,17568,390,912000000,11941020,221130
10.0,16.0,3,449,13474,50,733000000,24247236,22746
2.0,13.0,1,1,30,101,829000000,9702,99
17.0,10.0,2,448,13462,149,163000000,73019180,66262
0.0,15.0,1,0,2,1051,417000000,97902,999
18.0,3.0,2,506,15209,300,764000000,9627336,178284
7.0,11.0,2,511,15354,301,955000000,8840232,163708
4.0,16.0,3,279,8392,360,892000000,116081926,111403
13.0,16.0,3,294,8845,310,600000000,143859898,134953
18.0,15.0,1,0,29,981,255000000,93786,957
5.0,11.0,2,291,8749,59,221000000,1025788,17686
10.0,16.0,2,578,17354,390,783000000,12098322,224043
13.0,16.0,3,449,13494,190,528000000,91467064,85804
2.0,3.0,2,318,9555,301,286000000,6318864,95734
9.0,15.0,3,312,9373,123,461000000,40270174,38647
3.0,13.0,3,317,9516,47,284000000,15574774,14947
2.0,16.0,3,451,13536,230,267000000,110552728,103708
10.0,16.0,3,449,13474,50,387000000,24185408,22688
7.0,17.0,1,0,29,781,634000000,74774,763
16.0,13.0,1,297,8925,111,743000000,33509678,32159
2.0,15.0,1,0,29,71,35000000,6664,68
12.0,17.0,1,1,30,271,410000000,25970,265
10.0,16.0,3,448,13463,170,396000000,81805906,76741
1.0,15.0,3,310,9314,233,367000000,75972220,72910
18.0,9.0,1,0,29,511,451000000,48902,499
12.0,8.0,2,0,0,12,571000000,201420,3730
18.0,13.0,2,601,18036,260,261000000,8631630,159845
10.0,11.0,3,276,8304,317,581000000,99588108,95574
18.0,3.0,2,316,9481,291,228000000,5891850,89269
14.0,1.0,2,612,18386,224,111000000,7520526,139269
12.0,13.0,3,255,7674,197,362000000,59946260,57530
13.0,16.0,3,454,13640,40,655000000,19508866,18301
14.0,16.0,2,296,8882,240,258000000,4016196,74374
16.0,13.0,2,270,8118,379,546000000,6144346,105937
14.0,1.0,1,0,29,643,134000000,61642,629
16.0,2.0,1,1,30,800,222000000,76538,781
5.0,0.0,2,328,9861,250,486000000,5461604,82748
0.0,15.0,1,299,8987,321,147000000,86223872,83032
12.0,1.0,1,337,10137,251,564000000,89769342,86151
6.0,0.0,2,230,6911,369,769000000,6166270,106315
17.0,3.0,1,0,29,743,392000000,71050,725
13.0,16.0,3,443,13299,280,693000000,134478032,126152
15.0,16.0,3,0,0,0,773000000,292084,274
9.0,15.0,3,320,9606,93,420000000,30492046,29263
18.0,3.0,1,0,29,171,653000000,16366,167
1.0,16.0,1,1,30,603,211000000,57428,586
14.0,7.0,2,437,13111,121,293000000,59385746,53509
7.0,11.0,2,576,17280,182,75000000,5361120,99280
17.0,13.0,3,447,13429,117,214000000,56115306,52641
14.0,16.0,1,1,30,271,542000000,25970,265
14.0,15.0,1,0,29,851,164000000,81340,830
0.0,15.0,3,0,0,12,891000000,6360822,5967
1.0,16.0,3,246,7398,440,558000000,128452550,123275
10.0,16.0,3,443,13307,289,466000000,139126858,130513
12.0,17.0,1,0,29,241,412000000,23030,235
1.0,16.0,3,311,9350,200,301000000,64533144,61932
16.0,0.0,2,421,12659,114,320000000,55899368,48704
5.0,11.0,2,0,0,54,213000000,992058,15025
15.0,12.0,2,297,8936,315,304000000,5286168,97892
3.0,10.0,2,326,9806,114,27000000,2448114,37091
0.0,3.0,2,303,9107,83,33000000,1511770,26065
0.0,15.0,1,0,29,641,117000000,61250,625
14.0,3.0,1,0,29,768,389000000,73402,749
12.0,2.0,1,0,0,15,786000000,5847704,5612
3.0,0.0,2,333,10004,271,275000000,5688210,86179
7.0,11.0,2,260,7816,241,210000000,3886290,67005
17.0,12.0,2,433,12994,75,927000000,1749654,32401
16.0,0.0,1,0,29,611,208000000,58408,596
10.0,16.0,3,448,13463,169,455000000,81661996,76606
2.0,15.0,1,0,29,1521,394000000,135624052,131674
2.0,13.0,1,0,0,1,508000000,98,1
16.0,2.0,1,1,30,540,145000000,51646,527
14.0,14.0,2,431,12949,84,360000000,41192158,35727
1.0,15.0,3,126,3792,473,427000000,135458958,129999
13.0,5.0,2,446,13384,236,281000000,115586592,102680
13.0,6.0,2,274,8246,287,997000000,4895954,84413
14.0,17.0,1,0,29,318,321000000,30380,310
3.0,13.0,1,0,29,658,397000000,62916,642
11.0,16.0,3,0,0,10,782000000,3542800,3400
10.0,16.0,2,262,7869,333,729000000,5816588,100286
7.0,13.0,2,403,12099,301,285000000,146105098,131757
14.0,15.0,1,0,29,261,881000000,24990,255
10.0,16.0,3,450,13525,110,739000000,53094262,49807
12.0,13.0,3,289,8683,287,512000000,83452738,80089
15.0,15.0,1,1,30,680,231000000,65072,664
13.0,10.0,2,593,17797,404,34000000,13266396,245674
10.0,12.0,2,336,10080,210,605000000,4503360,68230
14.0,7.0,2,278,8357,217,922000000,3326076,61594
14.0,15.0,1,1,30,311,840000000,29792,304
16.0,3.0,1,0,29,590,102000000,135516350,130575
13.0,16.0,3,451,13530,250,691000000,120301298,112853
14.0,17.0,1,0,29,588,372000000,56252,574
2.0,11.0,3,451,13532,285,947000000,137646184,129124
10.0,3.0,2,287,8631,417,230000000,6344946,117499
1.0,16.0,3,253,7597,350,710000000,107552114,103217
12.0,7.0,2,350,10526,132,274000000,62309278,54859
0.0,15.0,1,257,7718,40,534000000,11215046,10763
16.0,11.0,1,311,9336,158,252000000,47360984,45452
18.0,14.0,2,314,9441,109,20000000,2125524,32204
17.0,13.0,1,0,29,431,861000000,41258,421
13.0,10.0,2,310,9305,100,278000000,1720332,31858
0.0,15.0,3,450,13528,282,912000000,135784948,127378
8.0,11.0,2,275,8277,82,214000000,1378024,20872
12.0,1.0,1,0,29,92,695000000,8820,90
2.0,16.0,3,137,4124,319,298000000,143587002,134697
12.0,15.0,3,450,13526,143,113000000,68828422,64567
4.0,1.0,1,1,30,943,273000000,89964,918
7.0,17.0,1,0,29,811,558000000,77616,792
3.0,10.0,2,442,13285,254,148000000,124308076,111818
10.0,15.0,1,1,30,981,231000000,93884,958
2.0,11.0,3,235,7070,407,592000000,124519000,119500
0.0,16.0,3,455,13651,220,564000000,105856998,99303
10.0,15.0,1,0,29,519,910000000,49686,507
18.0,1.0,2,552,16584,420,998000000,13271796,245774
2.0,16.0,3,137,4124,320,273000000,143788476,134886
12.0,2.0,3,274,8223,287,579000000,90935340,87270
4.0,16.0,3,311,9334,270,865000000,87953136,84408
14.0,16.0,2,230,6909,308,513000000,6486294,98273
10.0,13.0,3,451,13533,293,981000000,142348310,133535
1.0,3.0,2,440,13204,61,299000000,29954002,26641
5.0,12.0,2,295,8855,198,837000000,3089232,57208
2.0,16.0,3,452,13585,170,261000000,81759002,76697
1.0,16.0,3,0,0,20,681000000,6641708,6374
12.0,5.0,2,435,13062,243,331000000,119069186,107745
