pktrate,pktperflow,Protocol,src,dst,label
309,9287,3,4.0,16.0,1.0
0,29,1,3.0,13.0,0.0
1,30,1,12.0,2.0,0.0
314,9435,3,1.0,15.0,1.0
0,0,3,4.0,11.0,1.0
300,9008,2,4.0,11.0,1.0
447,13438,3,15.0,16.0,0.0
450,13529,3,10.0,13.0,0.0
0,29,1,3.0,13.0,0.0
307,9226,3,9.0,15.0,1.0
310,9322,3,3.0,13.0,1.0
1,30,1,14.0,15.0,0.0
0,29,1,0.0,15.0,1.0
312,9373,3,9.0,15.0,1.0
0,29,1,18.0,11.0,0.0
1,30,1,14.0,10.0,0.0
613,18417,2,16.0,12.0,1.0
449,13491,3,17.0,13.0,0.0
450,13525,3,10.0,16.0,0.0
617,18515,2,13.0,11.0,1.0
314,9427,3,1.0,15.0,1.0
450,13529,3,0.0,16.0,0.0
277,8314,3,3.0,13.0,1.0
0,0,2,6.0,15.0,0.0
324,9724,1,3.0,13.0,1.0
0,29,1,16.0,0.0,1.0
450,13525,3,13.0,16.0,0.0
0,29,1,5.0,1.0,0.0
142,4288,3,10.0,16.0,1.0
451,13531,3,12.0,13.0,0.0
0,29,1,12.0,2.0,1.0
1,30,1,4.0,1.0,0.0
0,29,1,16.0,0.0,0.0
0,29,1,1.0,11.0,0.0
296,8881,2,7.0,11.0,0.0
449,13470,2,15.0,17.0,0.0
0,0,1,1.0,11.0,0.0
327,9825,2,6.0,12.0,0.0
1,30,1,3.0,15.0,0.0
0,29,1,12.0,17.0,0.0
0,29,1,1.0,5.0,0.0
445,13358,2,13.0,5.0,0.0
37,1118,3,1.0,11.0,1.0
267,8010,2,0.0,12.0,1.0
450,13522,3,13.0,11.0,0.0
550,16502,2,13.0,0.0,1.0
302,9084,1,12.0,15.0,1.0
292,8772,1,1.0,11.0,1.0
563,16904,2,10.0,16.0,1.0
310,9301,3,3.0,13.0,1.0
450,13526,3,3.0,15.0,0.0
288,8666,2,12.0,12.0,1.0
307,9210,3,1.0,11.0,1.0
0,0,3,3.0,13.0,1.0
287,8617,2,17.0,2.0,1.0
1,30,1,2.0,1.0,0.0
0,0,1,12.0,2.0,0.0
305,9168,1,16.0,3.0,1.0
311,9334,3,4.0,16.0,1.0
326,9800,2,18.0,3.0,0.0
445,13364,2,12.0,6.0,0.0
0,29,1,10.0,16.0,0.0
308,9242,3,1.0,16.0,1.0
331,9945,2,3.0,0.0,0.0
0,29,1,5.0,15.0,0.0
1,30,1,16.0,10.0,0.0
449,13470,2,15.0,17.0,0.0
223,6701,3,1.0,16.0,1.0
297,8915,1,10.0,15.0,1.0
455,13669,3,18.0,13.0,0.0
312,9378,2,12.0,4.0,1.0
321,9642,1,14.0,3.0,1.0
0,28,1,0.0,15.0,0.0
269,8071,1,1.0,12.0,1.0
308,9243,3,1.0,16.0,1.0
236,7098,2,8.0,11.0,0.0
0,29,1,9.0,17.0,0.0
451,13538,3,2.0,11.0,0.0
264,7949,1,18.0,16.0,1.0
263,7907,2,6.0,12.0,1.0
447,13430,3,12.0,15.0,0.0
1,30,1,14.0,3.0,0.0
0,29,1,18.0,9.0,0.0
302,9081,2,14.0,7.0,0.0
0,29,1,17.0,15.0,0.0
289,8683,2,10.0,16.0,1.0
308,9266,3,4.0,16.0,1.0
451,13538,3,0.0,15.0,0.0
0,29,1,12.0,17.0,0.0
303,9109,2,6.0,15.0,0.0
0,29,1,12.0,1.0,0.0
450,13529,3,0.0,16.0,0.0
312,9373,3,9.0,15.0,1.0
0,29,1,12.0,15.0,0.0
446,13409,3,17.0,13.0,0.0
298,8956,2,0.0,6.0,0.0
252,7582,2,16.0,10.0,0.0
311,9343,3,11.0,16.0,1.0
1,30,1,14.0,3.0,0.0
1,30,1,14.0,16.0,0.0
312,9387,3,1.0,15.0,1.0
136,4088,3,14.0,16.0,1.0
0,29,1,18.0,7.0,0.0
0,29,1,1.0,13.0,0.0
283,8509,2,16.0,6.0,1.0
451,13536,3,15.0,16.0,0.0
323,9701,3,2.0,11.0,1.0
0,29,1,16.0,6.0,0.0
449,13491,2,18.0,14.0,0.0
330,9926,2,6.0,0.0,0.0
1,30,1,13.0,1.0,0.0
451,13538,3,0.0,16.0,0.0
0,29,1,0.0,15.0,0.0
1,30,1,18.0,11.0,0.0
307,9211,1,16.0,0.0,1.0
1,30,1,1.0,4.0,0.0
449,13486,2,4.0,11.0,0.0
309,9292,3,4.0,16.0,1.0
0,15,1,10.0,13.0,0.0
136,4088,3,14.0,16.0,1.0
0,29,1,10.0,17.0,0.0
314,9424,2,10.0,13.0,0.0
450,13526,3,12.0,15.0,0.0
0,0,3,18.0,13.0,1.0
285,8579,2,0.0,4.0,1.0
238,7166,2,10.0,11.0,0.0
245,7352,1,2.0,13.0,1.0
0,29,1,17.0,17.0,0.0
0,29,1,14.0,3.0,0.0
300,9022,2,7.0,13.0,0.0
439,13190,2,8.0,11.0,0.0
439,13187,2,3.0,1.0,0.0
333,9991,2,0.0,4.0,0.0
454,13649,3,0.0,11.0,0.0
331,9949,2,10.0,17.0,0.0
328,9861,2,0.0,5.0,0.0
0,0,1,16.0,0.0,1.0
0,29,1,16.0,10.0,0.0
202,6077,3,0.0,11.0,1.0
1,30,1,12.0,17.0,0.0
1,30,1,18.0,13.0,0.0
1,30,1,9.0,17.0,0.0
0,29,1,18.0,13.0,0.0
301,9052,1,5.0,17.0,1.0
444,13340,2,2.0,16.0,0.0
270,8118,2,14.0,16.0,1.0
248,7454,3,12.0,13.0,1.0
0,29,1,3.0,15.0,0.0
455,13650,3,0.0,11.0,0.0
450,13511,2,16.0,5.0,0.0
280,8418,1,12.0,1.0,1.0
441,13259,2,14.0,14.0,0.0
0,29,1,0.0,11.0,0.0
0,29,1,10.0,11.0,0.0
0,29,1,18.0,9.0,0.0
1,30,1,14.0,15.0,0.0
0,0,3,3.0,13.0,1.0
446,13388,3,3.0,15.0,0.0
443,13308,3,0.0,15.0,0.0
281,8449,2,17.0,12.0,1.0
278,8357,2,14.0,7.0,1.0
301,9059,1,3.0,15.0,1.0
436,13081,2,18.0,13.0,0.0
263,7901,3,13.0,11.0,1.0
253,7597,3,1.0,16.0,1.0
297,8925,1,2.0,13.0,1.0
0,29,1,5.0,1.0,0.0
239,7170,2,0.0,11.0,0.0
447,13429,3,3.0,15.0,0.0
310,9314,3,1.0,15.0,1.0
0,29,1,16.0,3.0,0.0
450,13529,3,10.0,13.0,0.0
279,8385,3,16.0,13.0,1.0
0,29,1,16.0,14.0,0.0
595,17864,2,3.0,0.0,1.0
450,13525,3,2.0,16.0,0.0
450,13529,3,13.0,11.0,0.0
0,29,1,14.0,1.0,0.0
0,29,1,4.0,1.0,0.0
0,29,1,3.0,13.0,0.0
0,29,1,10.0,15.0,1.0
443,13297,2,18.0,10.0,0.0
258,7754,1,17.0,1.0,1.0
0,0,1,16.0,12.0,0.0
0,29,1,16.0,10.0,0.0
334,10037,2,0.0,4.0,0.0
313,9406,2,8.0,3.0,1.0
340,10201,1,2.0,11.0,1.0
432,12986,2,8.0,3.0,0.0
284,8532,1,13.0,16.0,1.0
308,9258,3,9.0,15.0,1.0
0,29,1,1.0,11.0,0.0
266,8003,2,17.0,4.0,1.0
1,30,1,18.0,9.0,0.0
455,13650,3,2.0,11.0,0.0
426,12789,2,10.0,16.0,0.0
245,7352,1,2.0,13.0,1.0
0,29,1,12.0,13.0,0.0
0,0,2,13.0,17.0,1.0
454,13649,3,10.0,11.0,0.0
0,29,1,12.0,13.0,0.0
0,0,1,18.0,10.0,0.0
301,9054,2,7.0,13.0,0.0
309,9273,2,15.0,13.0,1.0
242,7279,1,16.0,2.0,1.0
289,8671,1,14.0,1.0,1.0
454,13640,3,13.0,16.0,0.0
274,8229,1,15.0,1.0,1.0
0,0,2,17.0,10.0,1.0
308,9256,2,8.0,3.0,1.0
0,29,1,17.0,1.0,0.0
313,9405,3,9.0,15.0,1.0
0,0,2,0.0,3.0,1.0
1,30,1,14.0,16.0,0.0
333,10017,1,12.0,1.0,1.0
287,8634,1,16.0,3.0,1.0
0,29,1,1.0,11.0,0.0
279,8394,1,16.0,11.0,1.0
299,8973,2,13.0,6.0,1.0
341,10245,1,2.0,11.0,1.0
0,29,1,10.0,15.0,0.0
125,3775,2,16.0,3.0,0.0
311,9343,3,11.0,16.0,1.0
308,9245,3,1.0,15.0,1.0
294,8838,2,6.0,0.0,0.0
254,7649,2,12.0,7.0,0.0
0,29,1,16.0,0.0,0.0
0,29,1,3.0,13.0,0.0
293,8808,1,14.0,1.0,1.0
137,4124,3,2.0,16.0,1.0
1,30,1,17.0,13.0,0.0
449,13492,3,1.0,11.0,0.0
0,29,1,1.0,11.0,0.0
0,29,1,15.0,15.0,0.0
0,29,1,14.0,2.0,0.0
447,13421,3,10.0,13.0,0.0
448,13463,3,0.0,16.0,0.0
1,58,1,17.0,15.0,1.0
556,16702,2,10.0,16.0,1.0
1,30,1,18.0,9.0,0.0
279,8393,1,14.0,3.0,1.0
0,29,1,9.0,17.0,0.0
598,17944,2,3.0,17.0,1.0
453,13601,3,13.0,11.0,0.0
449,13478,3,14.0,16.0,0.0
446,13388,3,2.0,16.0,0.0
247,7431,3,1.0,15.0,1.0
267,8011,2,6.0,12.0,1.0
336,10084,2,10.0,12.0,0.0
0,29,1,16.0,13.0,0.0
296,8899,2,10.0,13.0,1.0
307,9217,3,1.0,11.0,1.0
0,29,1,12.0,10.0,0.0
0,0,3,12.0,13.0,1.0
0,29,1,12.0,10.0,0.0
308,9242,3,1.0,16.0,1.0
78,2369,3,10.0,13.0,1.0
448,13463,3,15.0,16.0,0.0
0,0,3,18.0,13.0,1.0
447,13438,3,2.0,16.0,0.0
1,30,1,1.0,11.0,0.0
307,9239,3,9.0,15.0,1.0
443,13309,3,10.0,11.0,0.0
451,13548,3,12.0,13.0,0.0
450,13529,3,13.0,11.0,0.0
37,1118,3,12.0,13.0,1.0
333,10003,2,17.0,17.0,0.0
303,9093,2,3.0,0.0,0.0
254,7633,2,16.0,3.0,0.0
450,13528,3,12.0,13.0,0.0
280,8422,2,0.0,16.0,1.0
288,8641,3,0.0,16.0,1.0
0,29,1,2.0,11.0,0.0
451,13533,3,0.0,16.0,0.0
280,8407,3,1.0,16.0,1.0
290,8711,2,16.0,6.0,1.0
450,13529,3,10.0,11.0,0.0
1,30,1,13.0,15.0,0.0
451,13536,3,12.0,13.0,0.0
451,13531,3,0.0,16.0,0.0
555,16669,2,17.0,14.0,1.0
451,13535,3,12.0,15.0,0.0
306,9200,1,18.0,15.0,1.0
446,13385,2,10.0,13.0,0.0
301,9055,2,6.0,11.0,0.0
451,13533,3,0.0,16.0,0.0
449,13494,3,14.0,16.0,0.0
450,13529,3,18.0,13.0,0.0
0,29,1,1.0,11.0,0.0
0,29,1,17.0,10.0,0.0
448,13457,3,17.0,13.0,0.0
1,30,1,1.0,12.0,0.0
138,4150,2,4.0,0.0,1.0
1,30,1,16.0,0.0,0.0
264,7947,3,1.0,16.0,1.0
1,30,1,13.0,1.0,0.0
1,30,1,0.0,15.0,0.0
304,9130,1,18.0,10.0,1.0
446,13395,2,2.0,12.0,0.0
0,29,1,17.0,13.0,0.0
0,29,1,10.0,15.0,0.0
448,13466,3,2.0,11.0,0.0
309,9279,1,16.0,2.0,1.0
1,30,1,16.0,0.0,0.0
287,8632,1,14.0,2.0,1.0
267,8033,2,13.0,6.0,1.0
598,17940,2,13.0,6.0,1.0
566,16980,2,2.0,12.0,1.0
0,29,1,10.0,16.0,0.0
301,9055,2,12.0,5.0,0.0
0,29,1,12.0,2.0,0.0
449,13486,2,5.0,0.0,0.0
323,9701,3,3.0,13.0,1.0
625,18757,2,4.0,11.0,1.0
264,7947,3,1.0,16.0,1.0
450,13527,3,2.0,11.0,0.0
308,9245,3,1.0,15.0,1.0
1,30,1,0.0,15.0,0.0
307,9214,1,0.0,15.0,1.0
308,9258,3,9.0,15.0,1.0
445,13375,3,2.0,11.0,0.0
0,29,1,10.0,15.0,0.0
1,30,1,5.0,17.0,0.0
300,9022,2,3.0,13.0,0.0
1,30,1,16.0,0.0,0.0
329,9881,2,4.0,11.0,0.0
607,18224,2,5.0,12.0,1.0
482,14474,2,8.0,11.0,0.0
293,8808,1,17.0,17.0,1.0
0,29,1,14.0,15.0,0.0
265,7973,3,10.0,13.0,1.0
310,9323,2,0.0,3.0,0.0
211,6353,2,17.0,13.0,1.0
449,13491,3,17.0,13.0,0.0
0,29,1,18.0,10.0,0.0
0,0,3,0.0,15.0,1.0
303,9103,1,18.0,5.0,1.0
288,8660,3,2.0,11.0,1.0
215,6453,3,10.0,11.0,1.0
0,29,1,18.0,7.0,0.0
422,12679,3,1.0,11.0,1.0
1,30,1,3.0,17.0,0.0
311,9338,3,11.0,16.0,1.0
0,29,1,2.0,15.0,0.0
0,29,1,18.0,13.0,0.0
0,29,1,2.0,11.0,0.0
570,17101,2,12.0,8.0,0.0
188,5655,3,17.0,13.0,1.0
443,13308,3,0.0,15.0,0.0
281,8440,2,13.0,0.0,1.0
315,9457,3,9.0,15.0,1.0
0,0,3,1.0,16.0,1.0
0,29,1,15.0,1.0,0.0
452,13585,3,2.0,16.0,0.0
429,12875,2,3.0,2.0,0.0
0,29,1,14.0,15.0,1.0
111,3334,3,1.0,11.0,1.0
0,29,1,3.0,13.0,0.0
0,29,1,13.0,15.0,0.0
0,29,1,10.0,15.0,0.0
1,30,1,16.0,13.0,0.0
117,3523,2,2.0,11.0,0.0
422,12670,2,12.0,7.0,0.0
282,8465,1,18.0,15.0,1.0
451,13532,3,0.0,15.0,0.0
310,9310,3,1.0,15.0,1.0
0,29,1,7.0,17.0,0.0
455,13671,3,2.0,11.0,0.0
294,8844,1,16.0,13.0,1.0
321,9642,2,17.0,10.0,0.0
455,13651,3,0.0,16.0,0.0
445,13377,2,2.0,15.0,0.0
451,13538,3,0.0,15.0,0.0
0,29,1,10.0,17.0,0.0
0,29,1,0.0,15.0,0.0
1,30,1,10.0,15.0,0.0
296,8896,2,18.0,13.0,1.0
450,13528,3,12.0,13.0,0.0
450,13525,3,13.0,16.0,0.0
451,13535,3,0.0,15.0,0.0
451,13532,3,0.0,15.0,0.0
451,13533,3,0.0,16.0,0.0
0,0,3,9.0,15.0,1.0
445,13375,3,17.0,13.0,0.0
0,29,1,14.0,10.0,0.0
0,29,1,16.0,12.0,0.0
0,29,1,13.0,16.0,0.0
453,13606,2,0.0,3.0,0.0
0,29,1,2.0,11.0,0.0
274,8223,3,12.0,13.0,1.0
451,13531,3,0.0,16.0,0.0
266,7992,2,13.0,6.0,1.0
285,8553,1,17.0,12.0,1.0
330,9922,2,1.0,13.0,0.0
451,13538,3,0.0,16.0,0.0
314,9445,2,8.0,3.0,1.0
0,0,1,18.0,11.0,0.0
277,8330,2,3.0,13.0,1.0
310,9306,3,11.0,16.0,1.0
308,9242,3,1.0,16.0,1.0
0,29,1,14.0,15.0,0.0
451,13532,3,1.0,11.0,0.0
1,30,1,5.0,1.0,0.0
328,9843,2,5.0,0.0,0.0
450,13527,3,17.0,13.0,0.0
298,8948,2,7.0,11.0,0.0
543,16306,2,13.0,5.0,1.0
1,30,1,12.0,17.0,0.0
0,0,2,2.0,11.0,1.0
0,29,1,15.0,1.0,0.0
0,29,1,18.0,9.0,0.0
0,29,1,16.0,2.0,0.0
451,13532,3,0.0,15.0,0.0
454,13640,3,18.0,13.0,0.0
0,29,1,13.0,15.0,0.0
0,28,1,16.0,13.0,0.0
0,29,1,10.0,15.0,0.0
0,29,1,16.0,13.0,0.0
1,30,1,1.0,11.0,0.0
0,29,1,16.0,2.0,0.0
430,12917,2,1.0,11.0,0.0
247,7431,3,1.0,15.0,1.0
307,9232,3,1.0,15.0,1.0
0,29,1,16.0,3.0,0.0
278,8363,2,6.0,11.0,1.0
0,0,2,12.0,0.0,1.0
0,29,1,18.0,9.0,0.0
0,28,1,13.0,15.0,0.0
0,29,1,0.0,15.0,0.0
454,13636,2,0.0,3.0,0.0
1,30,1,1.0,13.0,0.0
302,9071,2,0.0,12.0,1.0
310,9325,3,9.0,15.0,1.0
451,13532,3,1.0,11.0,0.0
313,9404,3,11.0,16.0,1.0
1,30,1,0.0,15.0,0.0
37,1118,3,2.0,11.0,1.0
0,29,1,3.0,15.0,0.0
265,7956,2,17.0,0.0,1.0
304,9143,1,16.0,11.0,1.0
275,8271,2,16.0,5.0,1.0
1,30,1,2.0,11.0,0.0
290,8720,2,13.0,2.0,1.0
261,7843,2,6.0,15.0,1.0
0,29,1,14.0,16.0,0.0
0,29,1,18.0,3.0,0.0
318,9551,2,3.0,10.0,0.0
337,10137,1,12.0,1.0,1.0
448,13442,3,10.0,11.0,0.0
0,12,1,16.0,0.0,0.0
312,9373,3,9.0,15.0,1.0
276,8304,3,2.0,11.0,1.0
109,3292,1,16.0,2.0,1.0
584,17540,2,5.0,11.0,1.0
522,15665,2,0.0,5.0,0.0
0,29,1,12.0,15.0,0.0
294,8838,2,0.0,6.0,0.0
0,0,2,0.0,4.0,1.0
567,17018,2,15.0,15.0,1.0
307,9232,3,1.0,15.0,1.0
0,29,1,17.0,17.0,0.0
0,29,1,12.0,15.0,0.0
1,30,1,15.0,17.0,0.0
453,13593,3,15.0,16.0,0.0
0,29,1,18.0,15.0,1.0
0,29,1,10.0,15.0,0.0
0,29,1,2.0,15.0,0.0
1,30,1,18.0,11.0,0.0
0,29,1,12.0,0.0,0.0
0,29,1,16.0,13.0,1.0
223,6701,3,1.0,16.0,1.0
0,29,1,16.0,13.0,0.0
0,29,1,16.0,17.0,1.0
263,7901,3,1.0,11.0,1.0
449,13488,2,2.0,12.0,0.0
0,29,1,16.0,0.0,0.0
0,29,1,17.0,1.0,0.0
0,29,1,16.0,10.0,0.0
289,8683,3,10.0,13.0,1.0
253,7605,2,18.0,3.0,1.0
271,8131,2,3.0,10.0,1.0
223,6701,3,1.0,16.0,1.0
454,13640,3,17.0,13.0,0.0
1,30,1,14.0,17.0,0.0
0,29,1,13.0,15.0,0.0
0,29,1,12.0,17.0,0.0
1,30,1,7.0,17.0,0.0
326,9784,3,12.0,13.0,1.0
266,7984,1,5.0,1.0,1.0
320,9606,3,9.0,15.0,1.0
0,29,1,12.0,15.0,0.0
447,13438,3,2.0,16.0,0.0
0,0,2,3.0,17.0,1.0
0,29,1,14.0,3.0,0.0
0,29,1,18.0,5.0,0.0
1,30,1,2.0,11.0,1.0
298,8954,2,7.0,13.0,1.0
324,9739,2,7.0,13.0,0.0
0,29,1,0.0,15.0,0.0
303,9094,2,3.0,0.0,0.0
451,13542,3,3.0,15.0,0.0
305,9177,2,17.0,2.0,0.0
0,29,1,2.0,15.0,1.0
451,13533,3,0.0,16.0,0.0
1,30,1,12.0,15.0,1.0
452,13581,3,3.0,13.0,0.0
283,8490,2,13.0,2.0,1.0
583,17504,2,17.0,2.0,1.0
0,29,1,1.0,11.0,0.0
308,9256,3,1.0,16.0,1.0
288,8649,2,14.0,16.0,1.0
284,8532,1,1.0,12.0,1.0
0,0,2,0.0,6.0,1.0
315,9456,3,9.0,15.0,1.0
450,13526,3,3.0,15.0,0.0
315,9456,2,18.0,3.0,0.0
0,0,3,0.0,15.0,1.0
1,30,1,10.0,15.0,0.0
248,7454,3,1.0,11.0,1.0
0,29,1,16.0,3.0,0.0
446,13385,3,12.0,15.0,0.0
450,13526,3,3.0,13.0,0.0
0,29,1,9.0,17.0,0.0
284,8531,2,7.0,11.0,0.0
446,13385,3,3.0,15.0,0.0
299,8980,1,12.0,17.0,1.0
451,13533,3,2.0,11.0,0.0
0,29,1,10.0,15.0,0.0
443,13296,2,12.0,4.0,0.0
313,9407,2,0.0,15.0,0.0
0,29,1,14.0,1.0,0.0
521,15656,2,0.0,5.0,0.0
238,7166,2,0.0,11.0,0.0
446,13393,3,12.0,13.0,0.0
1,30,1,10.0,11.0,0.0
0,29,1,1.0,5.0,0.0
612,18373,2,12.0,4.0,1.0
0,29,1,16.0,10.0,0.0
0,0,1,14.0,2.0,0.0
0,29,1,16.0,10.0,1.0
318,9552,1,14.0,3.0,1.0
312,9389,2,2.0,15.0,0.0
450,13527,3,14.0,16.0,0.0
451,13532,3,3.0,15.0,0.0
0,0,3,1.0,11.0,1.0
385,11551,2,8.0,11.0,0.0
285,8553,2,7.0,11.0,0.0
0,0,1,12.0,15.0,0.0
443,13307,3,10.0,16.0,0.0
446,13399,2,13.0,6.0,0.0
279,8374,2,14.0,17.0,1.0
344,10327,1,12.0,1.0,1.0
228,6859,2,3.0,15.0,0.0
1,30,1,16.0,0.0,0.0
450,13526,3,18.0,13.0,0.0
0,29,1,14.0,3.0,0.0
0,0,3,0.0,16.0,1.0
452,13586,3,15.0,16.0,0.0
270,8120,3,13.0,11.0,1.0
0,29,1,1.0,16.0,0.0
449,13478,3,14.0,16.0,0.0
311,9357,3,10.0,13.0,1.0
299,8980,1,2.0,13.0,1.0
0,29,1,0.0,15.0,0.0
0,29,1,3.0,13.0,0.0
298,8968,2,6.0,0.0,0.0
255,7656,2,13.0,0.0,1.0
451,13535,3,0.0,16.0,0.0
246,7398,3,1.0,16.0,1.0
0,29,1,16.0,14.0,0.0
0,29,1,14.0,15.0,0.0
37,1118,3,12.0,13.0,1.0
607,18224,2,6.0,12.0,1.0
450,13526,3,0.0,15.0,0.0
0,29,1,2.0,15.0,1.0
1,30,1,12.0,17.0,0.0
0,0,3,1.0,16.0,1.0
344,10327,1,1.0,11.0,1.0
0,29,1,17.0,15.0,0.0
0,29,1,14.0,10.0,0.0
0,29,1,10.0,11.0,0.0
0,29,1,15.0,1.0,0.0
576,17282,2,14.0,17.0,1.0
450,13529,3,0.0,11.0,0.0
0,29,1,14.0,17.0,0.0
1,30,1,2.0,15.0,0.0
515,15477,2,13.0,5.0,1.0
0,29,1,3.0,13.0,0.0
0,29,1,16.0,17.0,0.0
326,9782,2,15.0,17.0,0.0
0,29,1,13.0,15.0,0.0
0,0,1,12.0,13.0,1.0
147,4428,2,14.0,3.0,1.0
555,16670,2,6.0,11.0,1.0
340,10201,1,12.0,10.0,1.0
0,0,2,3.0,17.0,1.0
254,7649,2,12.0,7.0,0.0
450,13529,3,1.0,11.0,0.0
0,29,1,0.0,15.0,0.0
450,13529,3,15.0,16.0,0.0
451,13536,3,2.0,11.0,0.0
0,29,1,3.0,15.0,0.0
287,8621,3,1.0,15.0,1.0
446,13385,3,12.0,15.0,0.0
286,8588,2,4.0,0.0,1.0
450,13529,3,13.0,11.0,0.0
314,9424,2,3.0,8.0,1.0
286,8598,1,16.0,13.0,1.0
0,29,1,10.0,17.0,0.0
312,9387,3,1.0,15.0,1.0
603,18116,2,12.0,5.0,1.0
0,29,1,7.0,17.0,0.0
0,29,1,14.0,11.0,0.0
496,14898,2,6.0,0.0,0.0
291,8738,1,0.0,15.0,1.0
188,5655,3,1.0,11.0,1.0
1,30,1,18.0,3.0,0.0
0,29,1,12.0,1.0,0.0
450,13526,3,3.0,15.0,0.0
448,13454,3,2.0,16.0,0.0
228,6841,2,6.0,0.0,0.0
0,29,1,12.0,17.0,0.0
78,2369,3,10.0,11.0,1.0
1,30,1,16.0,0.0,0.0
1,30,1,3.0,16.0,0.0
263,7901,3,1.0,11.0,1.0
262,7867,2,5.0,15.0,1.0
498,14954,2,0.0,11.0,0.0
330,9916,2,17.0,4.0,0.0
0,29,1,14.0,15.0,1.0
431,12945,2,3.0,0.0,0.0
0,0,3,1.0,11.0,1.0
0,29,1,14.0,3.0,0.0
301,9049,1,18.0,3.0,1.0
0,29,1,17.0,15.0,0.0
302,9084,1,12.0,15.0,1.0
328,9840,2,17.0,10.0,0.0
448,13466,2,4.0,16.0,0.0
0,29,1,1.0,2.0,0.0
279,8393,1,18.0,16.0,1.0
291,8756,2,15.0,13.0,1.0
235,7070,3,10.0,11.0,1.0
446,13387,3,13.0,16.0,0.0
447,13429,3,3.0,15.0,0.0
0,29,1,12.0,13.0,0.0
446,13385,3,12.0,15.0,0.0
0,29,1,17.0,3.0,0.0
0,29,1,14.0,16.0,0.0
0,0,3,0.0,15.0,1.0
0,29,1,16.0,3.0,0.0
340,10201,1,2.0,11.0,1.0
1,30,1,14.0,1.0,0.0
313,9414,2,17.0,17.0,0.0
0,29,1,14.0,1.0,0.0
449,13478,3,14.0,16.0,0.0
0,0,2,6.0,0.0,0.0
0,29,1,16.0,11.0,0.0
1,30,1,12.0,1.0,0.0
1,30,1,17.0,1.0,0.0
438,13148,2,10.0,16.0,0.0
446,13385,3,0.0,15.0,0.0
440,13212,3,1.0,11.0,0.0
596,17898,2,15.0,12.0,1.0
562,16881,2,1.0,3.0,1.0
285,8575,1,13.0,16.0,1.0
448,13466,3,10.0,11.0,0.0
154,4645,3,11.0,16.0,1.0
448,13469,2,18.0,3.0,0.0
0,29,1,0.0,11.0,0.0
310,9320,3,1.0,16.0,1.0
1,30,1,3.0,13.0,0.0
447,13420,3,12.0,13.0,0.0
323,9713,2,12.0,7.0,0.0
314,9435,3,1.0,15.0,1.0
301,9043,1,18.0,5.0,1.0
422,12679,3,1.0,11.0,1.0
0,29,1,14.0,10.0,0.0
1,30,1,1.0,13.0,0.0
1,30,1,18.0,10.0,0.0
297,8935,2,12.0,1.0,1.0
0,29,1,2.0,15.0,0.0
436,13099,2,10.0,11.0,0.0
1,30,1,12.0,13.0,0.0
0,29,1,12.0,1.0,0.0
264,7929,2,12.0,8.0,0.0
0,29,1,7.0,17.0,0.0
447,13421,3,1.0,11.0,0.0
446,13393,3,18.0,13.0,0.0
451,13548,3,1.0,11.0,0.0
274,8229,1,15.0,1.0,1.0
1,30,1,16.0,2.0,0.0
450,13526,3,0.0,15.0,0.0
445,13375,3,3.0,13.0,0.0
279,8370,2,4.0,0.0,1.0
326,9783,2,13.0,5.0,0.0
0,29,1,16.0,13.0,0.0
297,8917,2,16.0,5.0,1.0
277,8324,2,10.0,13.0,1.0
248,7464,3,3.0,15.0,1.0
303,9093,2,2.0,3.0,0.0
308,9245,3,1.0,15.0,1.0
419,12576,2,18.0,13.0,0.0
627,18832,2,15.0,13.0,1.0
0,0,2,12.0,7.0,0.0
296,8892,2,5.0,11.0,1.0
450,13529,3,10.0,16.0,0.0
0,29,1,16.0,0.0,0.0
315,9452,3,9.0,15.0,1.0
1,30,1,14.0,15.0,0.0
451,13535,3,12.0,15.0,0.0
1,30,1,12.0,1.0,0.0
451,13552,2,0.0,6.0,0.0
223,6701,3,1.0,16.0,1.0
317,9516,3,4.0,11.0,1.0
0,29,1,3.0,15.0,1.0
0,0,1,12.0,15.0,0.0
296,8894,2,17.0,12.0,1.0
308,9248,2,0.0,4.0,1.0
0,0,1,12.0,15.0,1.0
276,8304,3,16.0,13.0,1.0
0,29,1,0.0,15.0,0.0
137,4124,3,2.0,16.0,1.0
0,29,1,3.0,16.0,0.0
539,16178,2,17.0,4.0,1.0
295,8857,2,6.0,12.0,1.0
443,13301,3,14.0,16.0,0.0
450,13500,2,2.0,12.0,0.0
0,29,1,0.0,11.0,0.0
279,8375,2,0.0,5.0,0.0
569,17097,2,6.0,11.0,1.0
307,9239,1,16.0,10.0,1.0
320,9607,2,5.0,11.0,0.0
0,29,1,15.0,1.0,0.0
0,29,1,18.0,5.0,0.0
238,7158,3,12.0,13.0,1.0
0,29,1,12.0,1.0,0.0
310,9320,3,1.0,16.0,1.0
274,8223,3,13.0,11.0,1.0
0,29,1,7.0,17.0,0.0
447,13438,3,15.0,16.0,0.0
0,0,3,11.0,16.0,0.0
313,9404,3,11.0,16.0,1.0
0,29,1,16.0,11.0,0.0
0,29,1,17.0,15.0,0.0
616,18490,2,5.0,0.0,0.0
86,2604,3,4.0,16.0,1.0
0,29,1,16.0,2.0,0.0
446,13385,3,0.0,15.0,0.0
597,17934,2,16.0,6.0,1.0
333,9998,2,12.0,10.0,0.0
